conservative,http://www.foxnews.com/politics/2015/04/28/obama-to-nominate-coast-guard-official-to-lead-tsa/
conservative,http://www.foxnews.com/politics/2015/04/28/house-gop-bill-blocks-new-air-flights-cruise-ships-to-cuba/
conservative,http://www.foxnews.com/politics/2015/04/28/obama-urges-soul-searching-amid-baltimore-violence-pitches-2nd-term-agenda/
conservative,http://www.foxnews.com/politics/2015/04/28/forget-finger-pointing-media-didnt-fan-flames-baltimore-riots/
conservative,http://www.foxnews.com/politics/2015/04/27/fox-news-poll-48-percent-favor-same-sex-marriage-51-percent-say-legalize/
unbiased,http://www.politico.com/story/2015/01/supreme-court-gay-marriage-barack-obama-114356.html?hp=l1_3
unbiased,http://www.politico.com/story/2015/01/webster-in-waiting-114350.html?hp=c1_3
unbiased,http://www.bbc.com/news/world-us-canada-30869190
unbiased,http://america.aljazeera.com/articles/2015/1/18/fair-housing-battle.html
unbiased,http://america.aljazeera.com/articles/2015/1/18/what-is-the-biggestconcernfacingyourfamilyrightnow.html
unbiased,http://america.aljazeera.com/articles/2015/1/18/u-s-a-yenemy-combatantaafreemaninqatar.html
unbiased,http://america.aljazeera.com/articles/2015/1/17/federal-governmenteasesoversightofunionwithdarkhistory.html
unbiased,http://america.aljazeera.com/articles/2015/1/16/bp-13-7-billion-fine.html
unbiased,http://www.france24.com/en/20150118-us-lawmakers-visit-cuba-relations-thaw/
unbiased,http://www.france24.com/en/20150115-usa-eases-travel-trade-restrictions-cuba-embargo/
unbiased,http://www.reuters.com/article/2015/01/18/us-usa-politics-graham-idUSKBN0KR0Q620150118
unbiased,http://www.reuters.com/article/2015/01/17/us-usa-obama-guests-idUSKBN0KQ0CJ20150117
unbiased,http://www.reuters.com/article/2015/01/17/us-cuba-usa-cuomo-idUSKBN0KQ0TB20150117
liberal,http://www.msnbc.com/msnbc/obama-targets-the-wealth-gap-state-union
liberal,http://www.msnbc.com/msnbc/clinton-slams-gop-attempts-roll-back-wall-street-reform
liberal,http://www.msnbc.com/msnbc/poll-how-americans-describe-the-state-the-union
liberal,http://www.msnbc.com/msnbc/the-state-lgbt-equality-america
liberal,http://www.msnbc.com/rachel-maddow-show/poor-timing-climate-denialism
liberal,http://www.thenation.com/article/171791/ten-things-put-gop-back-track
liberal,http://www.thenation.com/article/171505/irony-right-wing-secessionist-fantasies
liberal,http://www.thenation.com/article/179034/whats-really-behind-koch-attacks-democrats
liberal,http://www.slate.com/articles/news_and_politics/politics/2015/01/one_year_in_colorado_s_great_pot_experiment_has_been_a_sweeping_success.html
liberal,http://www.alternet.org/labor/its-time-raise-wages-now
liberal,http://www.alternet.org/5-outrageous-right-wing-moments-week-red-faced-fox-actually-admits-it-made-mistake
liberal,http://www.alternet.org/news-amp-politics/georgia-muslims-smeared-enemies-trying-build-mosque
liberal,http://www.alternet.org/news-amp-politics/what-happens-when-conservative-ideologues-get-run-their-own-states
liberal,http://www.dailykos.com/story/2015/04/25/1379824/-This-week-in-the-war-on-workers-The-scary-GOP-plan-for-transportation-funding
liberal,http://www.alternet.org/fox-news-gone-wild-ludicrous-stories-about-how-freddie-gray-injured-himself-0
liberal,http://www.alternet.org/economy/big-banks-claim-reform-will-hurt-economy-heres-why-thats-bullsht
liberal,http://www.alternet.org/news-amp-politics/wire-creator-freddie-grays-death-drug-war-turned-baltimore-police-occupying-army
liberal,http://www.alternet.org/environment/im-going-climate-denial-school-my-first-week-inside-science-anti-science
liberal,http://www.alternet.org/election-2016/populist-bernie-sanders-running-democrat-challenging-hillary-clinton
liberal,http://www.dailykos.com/story/2015/04/30/1381494/-Republicans-scramble-to-get-out-of-the-Obamacare-mess-they-created-for-nbsp-themselves
liberal,http://www.dailykos.com/story/2015/04/30/1381455/-The-worst-question-I-ve-heard-on-the-news
liberal,http://www.dailykos.com/story/2015/04/30/1381394/-An-Absolutely-Fabulous-Response-to-the-Nepal-Earthquake
liberal,http://www.dailykos.com/story/2015/04/30/1381480/-House-Republicans-voting-to-override-D-C-anti-discrimination-law-because-liberty
liberal,http://www.dailykos.com/story/2015/04/30/1381466/-Mike-Huckabee-Supreme-Court-cannot-overrule-God
liberal,http://www.dailykos.com/story/2015/04/30/1381459/-Ted-Cruz-says-Barack-Obama-has-inflamed-racial-tensions
liberal,http://www.dailykos.com/story/2015/04/30/1381450/-Bipartisan-amendment-delays-start-of-House-Republican-defense-spending-nbsp-votes
liberal,http://www.dailykos.com/story/2015/04/25/1379824/-This-week-in-the-war-on-workers-The-scary-GOP-plan-for-transportation-funding
liberal,http://www.npr.org/blogs/itsallpolitics/2015/04/30/403112951/cant-get-a-job-because-of-a-criminal-record-a-lawsuit-is-trying-to-change-that
liberal,http://www.npr.org/2015/04/30/403231791/bipartisan-measure-would-protect-juveniles-in-the-justice-system
liberal,http://www.npr.org/blogs/itsallpolitics/2015/04/29/399818581/5-things-you-should-know-about-bernie-sanders
liberal,http://www.npr.org/2015/04/30/403362640/house-judiciary-committee-passes-bill-to-limit-nsa-spying
liberal,http://www.motherjones.com/politics/2015/04/bernie-sanders-hillary-clinton-democrat-2016-press-questions
liberal,http://www.motherjones.com/politics/2015/04/bush-foundation-clinton-foundation-jeb
liberal,http://www.motherjones.com/mojo/2015/04/washington-post-freddie-gray-jailhouse-informant
liberal,http://www.motherjones.com/politics/2015/04/bernie-sanders-hillary-clinton-democrat-2016-press-questions
liberal,http://www.motherjones.com/kevin-drum/2015/04/matt-yglesias-trade-barriers-trans-pacific-partnership
liberal,http://www.motherjones.com/politics/2015/04/obama-just-skewered-republican-climate-deniers-epic-anger-translator-rant
liberal,http://www.motherjones.com/politics/2015/04/how-much-money-does-gun-violence-cost-in-your-state
liberal,http://www.motherjones.com/mojo/2015/04/former-walker-aide-blasts-walker-immigration-flip-flop
liberal,http://www.motherjones.com/mojo/2015/04/hillary-clinton-same-sex-marriage-supreme-court
liberal,http://www.motherjones.com/politics/2015/03/ted-cruz-lawyer-braun-medical-shandong-linglong
liberal,http://www.motherjones.com/politics/2015/04/can-elizabeth-warren-expand-social-security
